Unnamed: 0,ID,goods_url,reviews_url
,1-000061,https://www.amazon.es/Philips-Serie-2200-EP2220-10/dp/B07MMSHC4R/ref=pd_sbs_d_sccl_3_7/262-2739010-6039420?pd_rd_w=oAwwB&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=7EKJ2VPEQCE6R2ZYJD3W&pd_rd_wg=lqrCq&pd_rd_r=1255360b-802e-4b3b-88ce-39a174bb4f93&pd_rd_i=B07MMSHC4R&psc=1,https://www.amazon.es/Philips-Serie-2200-EP2220-10/product-reviews/B07MMSHC4R/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000062,https://www.amazon.es/DeLonghi-Magnifica-ECAM222-20-B-Superautom%C3%A1tica-Soft-Touch/dp/B0BV3B7T33/ref=pd_sbs_d_sccl_3_1/262-2739010-6039420?pd_rd_w=oAwwB&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=7EKJ2VPEQCE6R2ZYJD3W&pd_rd_wg=lqrCq&pd_rd_r=1255360b-802e-4b3b-88ce-39a174bb4f93&pd_rd_i=B0BV3B7T33&th=1,https://www.amazon.es/DeLonghi-Magnifica-ECAM222-20-B-Superautom%C3%A1tica-Soft-Touch/product-reviews/B0BV3B7T33/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000063,https://www.amazon.es/DeLonghi-ECAM292-52-GB-Superautom%C3%A1tica-LatteCrema-Cappuccino/dp/B0BX4PP236/ref=pd_ci_mcx_pspc_dp_d_2_t_2?pd_rd_w=bkjQX&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=TKJHF1HT5665DX4N4MBD&pd_rd_wg=Y3eum&pd_rd_r=cb44ecc3-6b41-45cf-b815-6c069da97a7b&pd_rd_i=B0BX4PP236&th=1,https://www.amazon.es/DeLonghi-ECAM292-52-GB-Superautom%C3%A1tica-LatteCrema-Cappuccino/product-reviews/B0BX4PP236/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000064,https://www.amazon.es/DeLonghi-Magnifica-ECAM11-112-B-Superautom%C3%A1tica-Soft-Touch/dp/B0CLVS2TWS/ref=pd_ci_mcx_pspc_dp_d_2_t_1?pd_rd_w=bkjQX&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=TKJHF1HT5665DX4N4MBD&pd_rd_wg=Y3eum&pd_rd_r=cb44ecc3-6b41-45cf-b815-6c069da97a7b&pd_rd_i=B0CLVS2TWS&th=1,https://www.amazon.es/DeLonghi-Magnifica-ECAM11-112-B-Superautom%C3%A1tica-Soft-Touch/product-reviews/B0CLVS2TWS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000065,https://www.amazon.es/gp/aw/d/B06WGTZ874/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=b16005183ec3c728553c6bff9ff88f78&hsa_cr_id=0&sr=1-1-undefined&ref_=sbx_be_dp_arbies_lsi4d_asin_0_title&pd_rd_w=bAvHu&content-id=amzn1.sym.65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_p=65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_r=0B1F3YQ2CGS1PGXR7PMD&pd_rd_wg=Bp4sV&pd_rd_r=be0736b7-628e-4ca3-b5fc-4900b6a23698,https://www.amazon.es/Delonghi-Dedica-Inoxidable-Cappuccino-Anti-goteo/product-reviews/B06WGTZ874/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000066,https://www.amazon.es/gp/aw/d/B06X3Z9MF3/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=b16005183ec3c728553c6bff9ff88f78&hsa_cr_id=0&sr=1-2-undefined&ref_=sbx_be_dp_arbies_lsi4d_asin_1_title&pd_rd_w=bAvHu&content-id=amzn1.sym.65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_p=65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_r=0B1F3YQ2CGS1PGXR7PMD&pd_rd_wg=Bp4sV&pd_rd_r=be0736b7-628e-4ca3-b5fc-4900b6a23698,https://www.amazon.es/DeLonghi-Dedica-EC685-BK-inoxidable-capuccinatore/product-reviews/B06X3Z9MF3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000067,https://www.amazon.es/AMZCHEF-Semiautomatica-Vaporizador-Cappuccino-Inoxidable/dp/B0CKSJ5SPB/ref=pd_dp_d_dp_dealz_related_d_sccl_2_5/262-2739010-6039420?pd_rd_w=cYbzG&content-id=amzn1.sym.443eea78-60f4-4161-8b7d-eaf63660c598&pf_rd_p=443eea78-60f4-4161-8b7d-eaf63660c598&pf_rd_r=CV37CP644BPTDBFC1B9Q&pd_rd_wg=0fwIX&pd_rd_r=3cfc73a2-642a-402c-83eb-2d3d6a5e8932&pd_rd_i=B0CKSJ5SPB&psc=1,https://www.amazon.es/AMZCHEF-Semiautomatica-Vaporizador-Cappuccino-Inoxidable/product-reviews/B0CKSJ5SPB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000068,https://www.amazon.es/dp/B085J8LBXF?ref=emc_p_m_5_i_atc,https://www.amazon.es/DeLonghi-Stilosa-Premium-EC260-BK-Cafetera/product-reviews/B085J8LBXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000069,https://www.amazon.es/gp/aw/d/B09CGSCBK5/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=f4f343c16e9969ad01cf9210b7f5d16c&hsa_cr_id=0&sr=1-2-undefined&ref_=sbx_be_dp_arbies_lsi4d_asin_1_title&pd_rd_w=uDZE8&content-id=amzn1.sym.65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_p=65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_r=ZKY9BZG3JX7EK022NZ72&pd_rd_wg=b7fET&pd_rd_r=fbac9a18-ab3c-4189-8590-4dcb2310eb68&th=1,https://www.amazon.es/DeLonghi-Magnifica-superatom%C3%A1tica-Cappuccino-ECAM292-33-SB/product-reviews/B09CGSCBK5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,1-000070,https://www.amazon.es/Philips-Serie-2200-EP2220-10/dp/B07MMSHC4R/ref=pd_vtp_d_sccl_3_4/262-2739010-6039420?pd_rd_w=Ej1xG&content-id=amzn1.sym.79bfeeec-d048-49eb-a46d-fd0df43d59bb&pf_rd_p=79bfeeec-d048-49eb-a46d-fd0df43d59bb&pf_rd_r=AYQ1D7EJGA9Q1Z63HCXG&pd_rd_wg=KV5dw&pd_rd_r=518972dc-7a74-40e4-8743-5b53377c4b95&pd_rd_i=B07MMSHC4R&th=1,https://www.amazon.es/Philips-Serie-2200-EP2220-10/product-reviews/B07MMSHC4R/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
