Unnamed: 0,ID,goods_url,reviews_url
,2-000017,https://www.amazon.es/Didiesse-Revolution-m%C3%A1quina-monodosis-Brillante/dp/B07B38MPX9/ref=pd_rhf_dp_s_ci_mcx_mr_hp_d_d_sccl_1_6/262-2739010-6039420?pd_rd_w=Gmfsk&content-id=amzn1.sym.2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c:amzn1.symc.1b44a113-f80b-4bad-946d-45e84e3d8ccf&pf_rd_p=2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c&pf_rd_r=XPKS3Q9DQ8WYNFTXWHF7&pd_rd_wg=mV8TS&pd_rd_r=59d6879b-2173-4e6e-8799-5f924ccf81be&pd_rd_i=B07B38MPX9&psc=1,https://www.amazon.es/Didiesse-Revolution-m%C3%A1quina-monodosis-Brillante/product-reviews/B07B38MPX9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000018,https://www.amazon.es/Bosch-m%C3%BAltiples-TAS16B7-IntensityBoost-INTELLIBREW/dp/B0BB7YSRBX/ref=pd_sbs_d_sccl_4_5/262-2739010-6039420?pd_rd_w=ZdN4l&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=B0S7FZCWZ3PYN2H8FZ7V&pd_rd_wg=XPynR&pd_rd_r=11332f5e-f85c-4b66-9d8c-2bb844e92054&pd_rd_i=B0BB7YSRBX&psc=1,https://www.amazon.es/Bosch-m%C3%BAltiples-TAS16B7-IntensityBoost-INTELLIBREW/product-reviews/B0BB7YSRBX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000019,https://www.amazon.es/Didiesse-Revolution-m%C3%A1quina-monodosis-blanco/dp/B07B3B22HW/ref=pd_rhf_dp_s_ci_mcx_mr_hp_d_d_sccl_1_4/262-2739010-6039420?pd_rd_w=kQ29N&content-id=amzn1.sym.2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c:amzn1.symc.1b44a113-f80b-4bad-946d-45e84e3d8ccf&pf_rd_p=2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c&pf_rd_r=FBHEM29A37BFA1VJZC7Z&pd_rd_wg=WC62t&pd_rd_r=a7af03bf-57f5-4f7c-acab-bc9ecd024a5b&pd_rd_i=B07B3B22HW&psc=1,https://www.amazon.es/Didiesse-Revolution-m%C3%A1quina-monodosis-blanco/product-reviews/B07B3B22HW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000020,https://www.amazon.es/Lavazza-Independiente-Semi-autom%C3%A1tica-M%C3%A1quina-c%C3%A1psulas/dp/B01IBNX50E/ref=pd_rhf_dp_s_ci_mcx_mr_hp_d_d_sccl_1_6/262-2739010-6039420?pd_rd_w=kQ29N&content-id=amzn1.sym.2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c%3Aamzn1.symc.1b44a113-f80b-4bad-946d-45e84e3d8ccf&pf_rd_p=2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c&pf_rd_r=FBHEM29A37BFA1VJZC7Z&pd_rd_wg=WC62t&pd_rd_r=a7af03bf-57f5-4f7c-acab-bc9ecd024a5b&pd_rd_i=B01IBNX50E&th=1,https://www.amazon.es/Lavazza-Independiente-Semi-autom%C3%A1tica-M%C3%A1quina-c%C3%A1psulas/product-reviews/B01IBNX50E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000021,https://www.amazon.es/multibebida-TAS1003-OneTouch-individual-INTELLIBREW/dp/B07GQKR88T/ref=pd_sbs_d_sccl_4_6/262-2739010-6039420?pd_rd_w=ZdN4l&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=B0S7FZCWZ3PYN2H8FZ7V&pd_rd_wg=XPynR&pd_rd_r=11332f5e-f85c-4b66-9d8c-2bb844e92054&pd_rd_i=B07GQKR88T&th=1,https://www.amazon.es/multibebida-TAS1003-OneTouch-individual-INTELLIBREW/product-reviews/B07GQKR88T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000022,https://www.amazon.es/Bosch-m%C3%BAltiples-TAS16B4-IntensityBoost-INTELLIBREW/dp/B0BB7ZMQS1/ref=pd_sbs_d_sccl_4_7/262-2739010-6039420?pd_rd_w=ZdN4l&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=B0S7FZCWZ3PYN2H8FZ7V&pd_rd_wg=XPynR&pd_rd_r=11332f5e-f85c-4b66-9d8c-2bb844e92054&pd_rd_i=B0BB7ZMQS1&psc=1,https://www.amazon.es/Bosch-m%C3%BAltiples-TAS16B4-IntensityBoost-INTELLIBREW/product-reviews/B0BB7ZMQS1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000023,https://www.amazon.es/Cafetera-TAS1103-Bosch-totalmente-autom%C3%A1tica/dp/B08D9PRP7S/ref=pd_sbs_d_sccl_4_9/262-2739010-6039420?pd_rd_w=ZdN4l&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=B0S7FZCWZ3PYN2H8FZ7V&pd_rd_wg=XPynR&pd_rd_r=11332f5e-f85c-4b66-9d8c-2bb844e92054&pd_rd_i=B08D9PRP7S&th=1,https://www.amazon.es/Cafetera-TAS1103-Bosch-totalmente-autom%C3%A1tica/product-reviews/B08D9PRP7S/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000024,https://www.amazon.es/Nespresso-DeLonghi-EN-80BAE-Cafetera-autom%C3%A1tico/dp/B00IALN0GW/ref=pd_rhf_dp_s_ci_mcx_mr_hp_d_d_sccl_1_7/262-2739010-6039420?pd_rd_w=6gbYh&content-id=amzn1.sym.2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c%3Aamzn1.symc.1b44a113-f80b-4bad-946d-45e84e3d8ccf&pf_rd_p=2adfe069-aaa5-4e37-835c-3cf2b9ca2b2c&pf_rd_r=5GG0E5ZHV1YG0SP4E299&pd_rd_wg=BFLQF&pd_rd_r=92e90a19-198b-4974-b145-19d258c416b0&pd_rd_i=B00IALN0GW&th=1,https://www.amazon.es/Nespresso-DeLonghi-EN-80BAE-Cafetera-autom%C3%A1tico/product-reviews/B00IALN0GW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000025,https://www.amazon.es/Bosch-TAS1402-Cafetera-autom%C3%A1tica-c%C3%A1psulas/dp/B06X96X7FJ/ref=pd_sbs_d_sccl_4_11/262-2739010-6039420?pd_rd_w=ZdN4l&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=B0S7FZCWZ3PYN2H8FZ7V&pd_rd_wg=XPynR&pd_rd_r=11332f5e-f85c-4b66-9d8c-2bb844e92054&pd_rd_i=B06X96X7FJ&th=1,https://www.amazon.es/Bosch-TAS1402-Cafetera-autom%C3%A1tica-c%C3%A1psulas/product-reviews/B06X96X7FJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000026,https://www.amazon.es/Cafetera-Capsulas-Nespresso-Original-Autom%C3%A1tico/dp/B0BW2V82DZ/ref=pd_sbs_d_sccl_4_12/262-2739010-6039420?pd_rd_w=ZdN4l&content-id=amzn1.sym.f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_p=f50ccf5c-eec8-411a-9eba-1be2da20448a&pf_rd_r=B0S7FZCWZ3PYN2H8FZ7V&pd_rd_wg=XPynR&pd_rd_r=11332f5e-f85c-4b66-9d8c-2bb844e92054&pd_rd_i=B0BW2V82DZ&th=1,https://www.amazon.es/Cafetera-Capsulas-Nespresso-Original-Autom%C3%A1tico/product-reviews/B0BW2V82DZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000027,https://www.amazon.es/dp/B0CS3FMLLJ?ref=emc_p_m_5_i_atc,https://www.amazon.es/Espresso-Multic%C3%A1psulas-Nespresso-Starbucks-EM-308A/product-reviews/B0CS3FMLLJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000028,https://www.amazon.es/dp/B0BW2V82DZ?ref=emc_p_m_5_i_atc&th=1,https://www.amazon.es/Cafetera-Capsulas-Nespresso-Original-Autom%C3%A1tico/product-reviews/B0BW2V82DZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000029,https://www.amazon.es/dp/B0CBC4K6ML?ref=emc_p_m_5_i_atc&th=1,https://www.amazon.es/Cafetera-Capsulas-Nespresso-Original-Autom%C3%A1tico/product-reviews/B0CBC4K6ML/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000030,https://www.amazon.es/multibebida-TAS6504-individual-personalizaci%C3%B3n-filtraci%C3%B3n/dp/B088TSJCMH/ref=pd_ci_mcx_pspc_dp_d_2_t_2?pd_rd_w=b6JMM&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=D66K9KS8HHMWV231TMN3&pd_rd_wg=ogKrc&pd_rd_r=c3312970-2ad6-46fe-87bc-0633944ce77b&pd_rd_i=B088TSJCMH&th=1,https://www.amazon.es/multibebida-TAS6504-individual-personalizaci%C3%B3n-filtraci%C3%B3n/product-reviews/B088TSJCMH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000031,https://www.amazon.es/Didiesse-Frog-Revolution-Cafetera-c%C3%A1psulas/dp/B07CV2PK92/ref=pd_rhf_dp_s_pd_sbs_rvi_d_sccl_1_7/262-2739010-6039420?pd_rd_w=POwe1&content-id=amzn1.sym.6ad1d31a-2b05-44ca-b80b-8098fd101e89&pf_rd_p=6ad1d31a-2b05-44ca-b80b-8098fd101e89&pf_rd_r=E6BTPJ16TYC51CB4722G&pd_rd_wg=ENimE&pd_rd_r=bb650e4a-475a-4805-8004-1c67ccf7d037&pd_rd_i=B07CV2PK92&psc=1,https://www.amazon.es/Didiesse-Frog-Revolution-Cafetera-c%C3%A1psulas/product-reviews/B07CV2PK92/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000032,https://www.amazon.es/gp/aw/d/B0BFH7V73L/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=830abf72e7454ad1902244c9c7c8344b&hsa_cr_id=0&sr=1-1-undefined&ref_=sbx_be_dp_arbies_lsi4d_asin_0_title&pd_rd_w=e2Rcm&content-id=amzn1.sym.65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_p=65b8f191-1e26-405e-a99e-c3dc8d700c8a&pf_rd_r=WZVRTXJEZD127BFMJC7C&pd_rd_wg=fKSB4&pd_rd_r=a88c1c42-18db-4013-8b25-7fa998b9f4f5,https://www.amazon.es/WACACO-Minipresso-NS2-Compatible-Compatibles/product-reviews/B0BFH7V73L/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000033,https://www.amazon.es/Nescaf%C3%A9-Dolce-Gusto-KP1A3BKA-capacidad/dp/B08HSJY2JT/ref=pd_rhf_cr_s_vtp_ses_clicks_nonshared_d_sccl_1_6/262-2739010-6039420?pd_rd_w=VB0hu&content-id=amzn1.sym.30645d1a-a841-42ea-81fa-459aad3c1aab&pf_rd_p=30645d1a-a841-42ea-81fa-459aad3c1aab&pf_rd_r=XXKBZWSMGEAZQGQAKT8W&pd_rd_wg=2GvYP&pd_rd_r=f43bfe48-7635-43e1-b037-634c78385894&pd_rd_i=B08HSJY2JT&psc=1,https://www.amazon.es/Nescaf%C3%A9-Dolce-Gusto-KP1A3BKA-capacidad/product-reviews/B08HSJY2JT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
,2-000034,https://www.amazon.es/Philips-LOR-Barista-LM8012-60/dp/B07M8J4ZXK/ref=pd_rhf_cr_s_vtp_ses_clicks_nonshared_d_sccl_1_7/262-2739010-6039420?pd_rd_w=VB0hu&content-id=amzn1.sym.30645d1a-a841-42ea-81fa-459aad3c1aab&pf_rd_p=30645d1a-a841-42ea-81fa-459aad3c1aab&pf_rd_r=XXKBZWSMGEAZQGQAKT8W&pd_rd_wg=2GvYP&pd_rd_r=f43bfe48-7635-43e1-b037-634c78385894&pd_rd_i=B07M8J4ZXK&th=1,https://www.amazon.es/Philips-LOR-Barista-LM8012-60/product-reviews/B07M8J4ZXK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
