ID,goods_url,reviews_url
0-000136,https://www.amazon.es/dp/B08H4MYYXL/ref=sspa_dk_detail_6?pd_rd_i=B08H4MYYXL&pd_rd_w=coZiQ&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=TSN4T5JE7J3XZE12YVAE&pd_rd_wg=9RwSL&pd_rd_r=abd10eb5-b83e-43df-b691-7826be6d2391&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1,https://www.amazon.es/Easyworkz-Nando-French-Press-inoxidable/product-reviews/B08H4MYYXL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000137,https://www.amazon.es/dp/B07Q4F8RLK/ref=sspa_dk_detail_3?pd_rd_i=B07Q4F8RLK&pd_rd_w=coZiQ&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=TSN4T5JE7J3XZE12YVAE&pd_rd_wg=9RwSL&pd_rd_r=abd10eb5-b83e-43df-b691-7826be6d2391&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1,https://www.amazon.es/Navaris-Cafetera-Francesa-Acero-Inoxidable/product-reviews/B07Q4F8RLK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000138,https://www.amazon.es/Navaris-Cafetera-Francesa-Acero-Inoxidable/dp/B08LPT48VV/ref=pd_ci_mcx_pspc_dp_d_2_t_1?pd_rd_w=2GHDf&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=PJ2T3YM19WMF5EA2A6AT&pd_rd_wg=pRZ5I&pd_rd_r=bde24628-ae10-41c2-924d-b4620a4b80ff&pd_rd_i=B08LPT48VV&th=1,https://www.amazon.es/Navaris-Cafetera-Francesa-Acero-Inoxidable/product-reviews/B08LPT48VV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000139,https://www.amazon.es/dp/B08SJKMLCG/ref=sspa_dk_detail_2?pd_rd_i=B08SJKMLCG&pd_rd_w=UcBV3&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=XT7VR2B38ZT1XC1SM63R&pd_rd_wg=i5qyG&pd_rd_r=93060bfa-931b-4197-abf5-c822117799e0&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1,https://www.amazon.es/Easyworkz-Inoxidable-filtraci%C3%B3n-borosilicato-antideslizante/product-reviews/B08SJKMLCG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000140,https://www.amazon.es/KICHLY-Negro-Cafetera-Francesa-Doble/dp/B08CBBQF22/ref=pd_ci_mcx_pspc_dp_d_2_t_3?pd_rd_w=LBvjr&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=N2M5VTW3CQ12S2N4F18G&pd_rd_wg=AD32z&pd_rd_r=76e5f216-8284-485c-9544-5f9ee82a995a&pd_rd_i=B08CBBQF22&th=1,https://www.amazon.es/KICHLY-Negro-Cafetera-Francesa-Doble/product-reviews/B08CBBQF22/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000141,https://www.amazon.es/Clever-Chef-filtraci%C3%B3n-inmejorable-Capacidad/dp/B00VKR4F8K/ref=pd_rhf_dp_s_di_int_pop_multi_lclrrecs_rbr_cn_d_sccl_1_4/262-2739010-6039420?pd_rd_w=SVgib&content-id=amzn1.sym.1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_p=1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_r=CYPAYCYBGKZ0HV2F66HX&pd_rd_wg=Isvfo&pd_rd_r=b3a2a353-3984-40ea-9db1-4f6351c6f14f&pd_rd_i=B00VKR4F8K&th=1,https://www.amazon.es/Clever-Chef-filtraci%C3%B3n-inmejorable-Capacidad/product-reviews/B00VKR4F8K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000142,https://www.amazon.es/dp/B01JJ3K0X0/ref=sspa_dk_detail_3?pd_rd_i=B01JJ3K0X0&pd_rd_w=sXba2&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=E6BTXVFG9GK6HPAJ0VMX&pd_rd_wg=4o5kZ&pd_rd_r=8cf6d94e-5876-4a1b-b4a4-6f5791efdd39&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1,https://www.amazon.es/bonVIVO-GAZETARO-Cafetera-Francesa-350ml/product-reviews/B01JJ3K0X0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000143,https://www.amazon.es/Bodum-Cafetera-%C3%A9mbolo-litros-Vidrio/dp/B0000A8VUO/ref=pd_sim_d_sccl_4_6/262-2739010-6039420?pd_rd_w=CrP8R&content-id=amzn1.sym.7d8190a3-4976-4a6e-a163-4b93400f9ccc&pf_rd_p=7d8190a3-4976-4a6e-a163-4b93400f9ccc&pf_rd_r=XZRA0J3KESSX5TD6C6JC&pd_rd_wg=ZBDAJ&pd_rd_r=94ea9cd4-8765-4f89-9f4a-9033cb058b0f&pd_rd_i=B0000A8VUO&psc=1,https://www.amazon.es/Bodum-Cafetera-%C3%A9mbolo-litros-Vidrio/product-reviews/B0000A8VUO/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000144,https://www.amazon.es/dp/B085551MNK/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B085551MNK&pd_rd_w=y6uJ0&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=0MS7MT3A2SJFNWMMB3VY&pd_rd_wg=3hWYa&pd_rd_r=3ee1e01a-956b-4138-a0ad-9c0167b4aa0a&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,https://www.amazon.es/Nerthus-FIH-663-Cafetera-francesa/product-reviews/B085551MNK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000145,https://www.amazon.es/KICHLY-Cafetera-prensa-francesa-Negro/dp/B0BTJ4P1DB/ref=pd_ci_mcx_pspc_dp_d_2_t_4?pd_rd_w=QIbOG&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=NJGKHYDQ1YA8HDCA44SS&pd_rd_wg=BfK6m&pd_rd_r=e4c2a6aa-ddf3-4703-97d5-9cee281a9b95&pd_rd_i=B0BTJ4P1DB&th=1,https://www.amazon.es/KICHLY-Cafetera-prensa-francesa-Negro/product-reviews/B0BTJ4P1DB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000146,https://www.amazon.es/KICHLY-Cafetera-Francesa-Doble-Pared/dp/B07V4FCMQ4/ref=pd_ci_mcx_pspc_dp_d_2_t_1?pd_rd_w=yhFVY&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=C5QSF7ERD9W0F497C7FJ&pd_rd_wg=wuERL&pd_rd_r=43909063-3068-4ab4-8a00-f4a66d3ca888&pd_rd_i=B07V4FCMQ4&th=1,https://www.amazon.es/KICHLY-Cafetera-Francesa-Doble-Pared/product-reviews/B07V4FCMQ4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000147,https://www.amazon.es/Bodum-1788-01-Kenya-Cafetera-tazas/dp/B000VJ8H7I/ref=pd_rhf_dp_s_di_int_pop_multi_lclrrecs_rbr_cn_d_sccl_1_5/262-2739010-6039420?pd_rd_w=5Tztx&content-id=amzn1.sym.1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_p=1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_r=PAX8GVT2MEWH6GQX52D3&pd_rd_wg=yPagX&pd_rd_r=b3a4e774-28b8-40b4-87e8-2f22e60c1902&pd_rd_i=B000VJ8H7I&th=1,https://www.amazon.es/Bodum-1788-01-Kenya-Cafetera-tazas/product-reviews/B000VJ8H7I/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000148,https://www.amazon.es/Bodum-10938-913-Brazil-Cafetera-pl%C3%A1stico/dp/B00264FVB6/ref=pd_rhf_dp_s_di_int_pop_multi_lclrrecs_rbr_cn_d_sccl_1_6/262-2739010-6039420?pd_rd_w=5Tztx&content-id=amzn1.sym.1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_p=1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_r=PAX8GVT2MEWH6GQX52D3&pd_rd_wg=yPagX&pd_rd_r=b3a4e774-28b8-40b4-87e8-2f22e60c1902&pd_rd_i=B00264FVB6&th=1,https://www.amazon.es/Bodum-10938-913-Brazil-Cafetera-pl%C3%A1stico/product-reviews/B00264FVB6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000149,https://www.amazon.es/Bodum-1918-913-Cafetera-tazas-blanco/dp/B00FGU2MKK/ref=pd_ci_mcx_pspc_dp_d_2_t_1?pd_rd_w=Z0Hz1&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=2AYHCX981QMJWD6H9QDN&pd_rd_wg=9nfZQ&pd_rd_r=4db388da-9ec7-4be4-9806-85e8cb5cc2e1&pd_rd_i=B00FGU2MKK&th=1,https://www.amazon.es/Bodum-1918-913-Cafetera-tazas-blanco/product-reviews/B00FGU2MKK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000150,https://www.amazon.es/dp/B07CKG1YSZ/ref=sspa_dk_detail_5?pd_rd_i=B07CKG1YSZ&pd_rd_w=sXba2&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=E6BTXVFG9GK6HPAJ0VMX&pd_rd_wg=4o5kZ&pd_rd_r=8cf6d94e-5876-4a1b-b4a4-6f5791efdd39&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1,https://www.amazon.es/Bouquet-Cafetera-Francesa-Borosilicato-18x11-5x8/product-reviews/B07CKG1YSZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000151,https://www.amazon.es/Easyworkz-Eclipse-filtraci%C3%B3n-resistente-borosilicato/dp/B08H585PJ2/ref=pd_ci_mcx_pspc_dp_d_2_t_2?pd_rd_w=pdKKY&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=S2SFZH6A00ECRT4M35NX&pd_rd_wg=mwWze&pd_rd_r=49b28c02-60fd-472b-a3ce-0341a5d2078f&pd_rd_i=B08H585PJ2&th=1,https://www.amazon.es/Easyworkz-Eclipse-filtraci%C3%B3n-resistente-borosilicato/product-reviews/B08H585PJ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000152,https://www.amazon.es/SILBERTHAL-Cafetera-inoxidable-francesa-permanente/dp/B078RJPHXP/ref=pd_rhf_dp_s_di_int_pop_multi_lclrrecs_rbr_cn_d_sccl_1_1/262-2739010-6039420?pd_rd_w=SVgib&content-id=amzn1.sym.1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_p=1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_r=CYPAYCYBGKZ0HV2F66HX&pd_rd_wg=Isvfo&pd_rd_r=b3a2a353-3984-40ea-9db1-4f6351c6f14f&pd_rd_i=B078RJPHXP&psc=1,https://www.amazon.es/SILBERTHAL-Cafetera-inoxidable-francesa-permanente/product-reviews/B078RJPHXP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000153,https://www.amazon.es/Chemex-CM-8GH-Cafetera-transparente-8-Cup/dp/B002NLF9D2/ref=pd_rhf_dp_s_di_int_pop_multi_lclrrecs_rbr_cn_d_sccl_1_3/262-2739010-6039420?pd_rd_w=4Gvjk&content-id=amzn1.sym.1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_p=1b79ab75-1935-4c4f-a0b5-2472f0640a88&pf_rd_r=GDC7W5XS4X21HYR3Q23Q&pd_rd_wg=BmjtH&pd_rd_r=0057630f-6324-4dd3-82fb-a5b157d98cca&pd_rd_i=B002NLF9D2&th=1,https://www.amazon.es/Chemex-CM-8GH-Cafetera-transparente-8-Cup/product-reviews/B002NLF9D2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000154,https://www.amazon.es/dp/B077PML8CF/ref=sspa_dk_detail_2?pd_rd_i=B077PML8CF&pd_rd_w=KPVpl&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=SXYX7MRPHWNAPJVVGEF1&pd_rd_wg=NlnXK&pd_rd_r=da8101d7-2da2-49a9-93eb-2bee7b36b8cf&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1,https://www.amazon.es/inoxidable-groenen-Cafetera-Incluye-ersatzfiltern/product-reviews/B077PML8CF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000155,https://www.amazon.es/Groenenberg-Cafetera-Francesa-Instrucciones-lavaplatos/dp/B086LKQ7WV/ref=pd_sim_d_sccl_4_6/262-2739010-6039420?pd_rd_w=EXGnD&content-id=amzn1.sym.7d8190a3-4976-4a6e-a163-4b93400f9ccc&pf_rd_p=7d8190a3-4976-4a6e-a163-4b93400f9ccc&pf_rd_r=BQRA4R7SK9X9JR8BCGXA&pd_rd_wg=ky8yt&pd_rd_r=b07c9323-0c70-4cae-8a91-fb1827132d8a&pd_rd_i=B086LKQ7WV&th=1,https://www.amazon.es/Groenenberg-Cafetera-Francesa-Instrucciones-lavaplatos/product-reviews/B086LKQ7WV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000156,https://www.amazon.es/KICHLY-Cafetera-prensa-francesa-inoxidable/dp/B0B7MSW395/ref=pd_ci_mcx_pspc_dp_d_2_t_1?pd_rd_w=cXHUn&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=EZ1W4VT3H9KVBRKBHQRV&pd_rd_wg=d7lM3&pd_rd_r=888f26ec-167c-48cc-a0e2-5227575a5b3a&pd_rd_i=B0B7MSW395&th=1,https://www.amazon.es/KICHLY-Cafetera-prensa-francesa-inoxidable/product-reviews/B0B7MSW395/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000157,https://www.amazon.es/dp/B09968JNSH/ref=sspa_dk_detail_2?pd_rd_i=B09968JNSH&pd_rd_w=80auV&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=CV4W3SN7XSDEF941BSRM&pd_rd_wg=gjd8q&pd_rd_r=27c57f3f-9730-4298-a15c-aff3ce9d241c&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1,https://www.amazon.es/Milu-cafetera-francesa-prensa-embolo/product-reviews/B09968JNSH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000158,https://www.amazon.es/Bodum-1918-01-Caffettiera-Cafetera-tazas/dp/B00008WU99/ref=pd_ci_mcx_pspc_dp_d_2_t_1?pd_rd_w=SYo9Z&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=5H6S52XMW0DXT4876X0Z&pd_rd_wg=xybeN&pd_rd_r=f51a635a-7ec5-42c1-8a30-f99170b89230&pd_rd_i=B00008WU99&th=1,https://www.amazon.es/Bodum-1918-01-Caffettiera-Cafetera-tazas/product-reviews/B00008WU99/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000159,https://www.amazon.es/Kenwood-kMix-Independiente-Totalmente-autom%C3%A1tica/dp/B0756KPSFC/ref=sr_1_214?dib=eyJ2IjoiMSJ9.5IYMpO0f0lI0I7Dqtr4UNLJGA5DtGIWOygp2-l4swfeNR5lvfsa0Dl0eFMRIgnUGrqXBadORE7z9Cdg_D1ekEUwbC0vvijE4fdmgi3ZehTXlX228ErxAJ5sjrQXNBAh_kMHquDMOfMPt2BejwNA3Zf_N62kG2dV5FSTi8-NNfFEqj_H821x_wdYcTz5ZhJaSh-0mUok1xbDRBgolB4pBoysXGegDNSf99PEbUWK-VfqtEJYqpmbUc2DPMtsJ6Y2b8D3gVmImA-l9jiQm7vL9Y8IPXolyWsIjBoW6eeot_Ig.RVTTXsS06DprC-kr8mZ8EWu56e1d8ZiYdd-gdGEX8vQ&dib_tag=se&qid=1721824686&s=kitchen&sr=1-214&ufe=app_do%3Aamzn1.fos.5e544547-1f8e-4072-8c08-ed563e39fc7d,https://www.amazon.es/Kenwood-kMix-Independiente-Totalmente-autom%C3%A1tica/product-reviews/B0756KPSFC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000160,https://www.amazon.es/dp/B0CN6ZM5LX/ref=sspa_dk_detail_13?pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=4Y8ER8V3WJWJ7NJ9TB5X&pd_rd_wg=MuAdQ&pd_rd_w=q65OR&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pd_rd_r=a8aad2b2-61c5-4066-997a-aaf9864cb028&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1,https://www.amazon.es/AEG-Cafetera-Autom%C3%A1tica-Goteo-Deli/product-reviews/B0CN6ZM5LX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000161,https://www.amazon.es/Melitta-1023-04-Easy-Top-inoxidable/dp/B07GFQKHBK/ref=pd_ci_mcx_pspc_dp_d_2_t_3?pd_rd_w=SabbC&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=YP8P2QS0M2FFDP6Q68YW&pd_rd_wg=zOROQ&pd_rd_r=423ff630-1225-4b86-9b45-f325945e0e4d&pd_rd_i=B07GFQKHBK&th=1,https://www.amazon.es/Melitta-1023-04-Easy-Top-inoxidable/product-reviews/B07GFQKHBK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000162,https://www.amazon.es/dp/B07PJL77DK/ref=sspa_dk_detail_1?pd_rd_i=B07PJL77DK&pd_rd_w=IvG4E&content-id=amzn1.sym.16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_p=16e80c5a-02ca-4e26-b568-17a6666ff4f0&pf_rd_r=GRGXPHR39EWT4BBH2S2D&pd_rd_wg=zx0Yd&pd_rd_r=7c3b8ab7-697b-48b8-b46a-6683dfc26e02&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1,https://www.amazon.es/Melitta-Cafetera-Isot%C3%A9rmica-Capacidad-1023-05/product-reviews/B07PJL77DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000163,https://www.amazon.es/Cecotec-Capacidad-Permanente-Inoxidable-Intensificador/dp/B0BPYZYG26/ref=pd_ci_mcx_pspc_dp_d_2_t_2?pd_rd_w=vMxBT&content-id=amzn1.sym.f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_p=f11fe75a-7397-412e-9b90-7e09bf6f5c14&pf_rd_r=8YZQ1P1ZN3JQKSFMNCPJ&pd_rd_wg=UjKX5&pd_rd_r=7d5f9e5a-5d14-41c5-95c6-1432f01027e6&pd_rd_i=B0BPYZYG26&th=1,https://www.amazon.es/Cecotec-Capacidad-Permanente-Inoxidable-Intensificador/product-reviews/B0BPYZYG26/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000164,https://www.amazon.es/Braun-KF-560-Cafetera-el%C3%A9ctrica/dp/B00T4FV6FK/ref=sr_1_215?dib=eyJ2IjoiMSJ9.5IYMpO0f0lI0I7Dqtr4UNLJGA5DtGIWOygp2-l4swfeNR5lvfsa0Dl0eFMRIgnUGrqXBadORE7z9Cdg_D1ekEUwbC0vvijE4fdmgi3ZehTXlX228ErxAJ5sjrQXNBAh_kMHquDMOfMPt2BejwNA3Zf_N62kG2dV5FSTi8-NNfFEqj_H821x_wdYcTz5ZhJaSh-0mUok1xbDRBgolB4pBoysXGegDNSf99PEbUWK-VfqtEJYqpmbUc2DPMtsJ6Y2b8D3gVmImA-l9jiQm7vL9Y8IPXolyWsIjBoW6eeot_Ig.RVTTXsS06DprC-kr8mZ8EWu56e1d8ZiYdd-gdGEX8vQ&dib_tag=se&qid=1721824686&s=kitchen&sr=1-215&th=1,https://www.amazon.es/Braun-KF-560-Cafetera-el%C3%A9ctrica/product-reviews/B00T4FV6FK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000165,https://www.amazon.es/BRANDT-CAF1318ES-El%C3%A9ctrica-Programable-mantenimiento/dp/B07YWZG8KT/ref=sr_1_220?dib=eyJ2IjoiMSJ9.5IYMpO0f0lI0I7Dqtr4UNLJGA5DtGIWOygp2-l4swfeNR5lvfsa0Dl0eFMRIgnUGrqXBadORE7z9Cdg_D1ekEUwbC0vvijE4fdmgi3ZehTXlX228ErxAJ5sjrQXNBAh_kMHquDMOfMPt2BejwNA3Zf_N62kG2dV5FSTi8-NNfFEqj_H821x_wdYcTz5ZhJaSh-0mUok1xbDRBgolB4pBoysXGegDNSf99PEbUWK-VfqtEJYqpmbUc2DPMtsJ6Y2b8D3gVmImA-l9jiQm7vL9Y8IPXolyWsIjBoW6eeot_Ig.RVTTXsS06DprC-kr8mZ8EWu56e1d8ZiYdd-gdGEX8vQ&dib_tag=se&qid=1721824686&s=kitchen&sr=1-220&th=1,https://www.amazon.es/BRANDT-CAF1318ES-El%C3%A9ctrica-Programable-mantenimiento/product-reviews/B07YWZG8KT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000166,https://www.amazon.es/Russell-Hobbs-25270-56-RH-Cafetera/dp/B08486H8DZ/ref=sr_1_221?dib=eyJ2IjoiMSJ9.5IYMpO0f0lI0I7Dqtr4UNLJGA5DtGIWOygp2-l4swfeNR5lvfsa0Dl0eFMRIgnUGrqXBadORE7z9Cdg_D1ekEUwbC0vvijE4fdmgi3ZehTXlX228ErxAJ5sjrQXNBAh_kMHquDMOfMPt2BejwNA3Zf_N62kG2dV5FSTi8-NNfFEqj_H821x_wdYcTz5ZhJaSh-0mUok1xbDRBgolB4pBoysXGegDNSf99PEbUWK-VfqtEJYqpmbUc2DPMtsJ6Y2b8D3gVmImA-l9jiQm7vL9Y8IPXolyWsIjBoW6eeot_Ig.RVTTXsS06DprC-kr8mZ8EWu56e1d8ZiYdd-gdGEX8vQ&dib_tag=se&qid=1721824686&s=kitchen&sr=1-221&th=1,https://www.amazon.es/Russell-Hobbs-25270-56-RH-Cafetera/product-reviews/B08486H8DZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000167,https://www.amazon.es/Bosch-TKA3A034-Cafetera-goteo-color/dp/B008WK1O5A/ref=sr_1_222?dib=eyJ2IjoiMSJ9.5IYMpO0f0lI0I7Dqtr4UNLJGA5DtGIWOygp2-l4swfeNR5lvfsa0Dl0eFMRIgnUGrqXBadORE7z9Cdg_D1ekEUwbC0vvijE4fdmgi3ZehTXlX228ErxAJ5sjrQXNBAh_kMHquDMOfMPt2BejwNA3Zf_N62kG2dV5FSTi8-NNfFEqj_H821x_wdYcTz5ZhJaSh-0mUok1xbDRBgolB4pBoysXGegDNSf99PEbUWK-VfqtEJYqpmbUc2DPMtsJ6Y2b8D3gVmImA-l9jiQm7vL9Y8IPXolyWsIjBoW6eeot_Ig.RVTTXsS06DprC-kr8mZ8EWu56e1d8ZiYdd-gdGEX8vQ&dib_tag=se&qid=1721824686&s=kitchen&sr=1-222&th=1,https://www.amazon.es/Bosch-TKA3A034-Cafetera-goteo-color/product-reviews/B008WK1O5A/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000168,https://www.amazon.es/Russell-Hobbs-23370-56-Cafetera-Limpieza/dp/B0741Z3WJC/ref=sr_1_223?dib=eyJ2IjoiMSJ9.5IYMpO0f0lI0I7Dqtr4UNLJGA5DtGIWOygp2-l4swfeNR5lvfsa0Dl0eFMRIgnUGrqXBadORE7z9Cdg_D1ekEUwbC0vvijE4fdmgi3ZehTXlX228ErxAJ5sjrQXNBAh_kMHquDMOfMPt2BejwNA3Zf_N62kG2dV5FSTi8-NNfFEqj_H821x_wdYcTz5ZhJaSh-0mUok1xbDRBgolB4pBoysXGegDNSf99PEbUWK-VfqtEJYqpmbUc2DPMtsJ6Y2b8D3gVmImA-l9jiQm7vL9Y8IPXolyWsIjBoW6eeot_Ig.RVTTXsS06DprC-kr8mZ8EWu56e1d8ZiYdd-gdGEX8vQ&dib_tag=se&qid=1721824686&s=kitchen&sr=1-223&ufe=app_do%3Aamzn1.fos.5e544547-1f8e-4072-8c08-ed563e39fc7d,https://www.amazon.es/Russell-Hobbs-23370-56-Cafetera-Limpieza/product-reviews/B0741Z3WJC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
0-000169,https://www.amazon.es/dp/B01N1F30DQ/ref=sspa_dk_detail_3?pd_rd_i=B01N1F30DQ&pd_rd_w=yUMI3&content-id=amzn1.sym.d9fd07ad-95b5-4079-8602-de55e6918bc7&pf_rd_p=d9fd07ad-95b5-4079-8602-de55e6918bc7&pf_rd_r=CVT67FHT6717G1KPGM6M&pd_rd_wg=3FxMr&pd_rd_r=8cc65da3-d26c-41ab-8a54-54843b17caf0&s=kitchen&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWw&th=1,https://www.amazon.es/Tristar-CM-1245-Cafetera-Volumen-antigoteo/product-reviews/B01N1F30DQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
